w_geocode,h_geocode,S000,SA01,SA02,SA03,SE01,SE02,SE03,SI01,SI02,SI03,createdate
110010023023007,240338040021000,1,1,0,0,0,1,0,0,0,1,20231016
110010023023007,240338040022034,1,1,0,0,0,1,0,0,0,1,20231016
110010023023007,240338041012012,2,0,2,0,0,1,1,0,0,2,20231016
110010023023007,240338041012013,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338041022003,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338041022014,2,0,1,1,0,0,2,0,0,2,20231016
110010023023007,240338042002002,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338042002012,2,0,0,2,0,0,2,0,0,2,20231016
110010023023007,240338042002016,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338042003013,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338043001010,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338043001014,1,1,0,0,0,0,1,0,0,1,20231016
110010023023007,240338043001022,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338043001024,1,1,0,0,0,0,1,0,0,1,20231016
110010023023007,240338043002005,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338044001000,1,1,0,0,0,0,1,0,0,1,20231016
110010023023007,240338044001003,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338044002002,3,0,2,1,0,0,3,0,0,3,20231016
110010023023007,240338044002003,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338044002009,2,1,1,0,0,0,2,0,0,2,20231016
110010023023007,240338046001003,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338046001013,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338046001017,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338046002000,1,0,0,1,0,1,0,0,0,1,20231016
110010023023007,240338046002026,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338046002027,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338047002016,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338047003008,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338048011003,1,0,0,1,0,1,0,0,0,1,20231016
110010023023007,240338048011005,2,0,1,1,0,2,0,0,0,2,20231016
110010023023007,240338048011006,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338048012001,1,0,1,0,0,1,0,0,0,1,20231016
110010023023007,240338048012002,2,0,0,2,0,0,2,0,0,2,20231016
110010023023007,240338048012003,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338048012004,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338048013003,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338048021001,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338048021002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338048022007,2,0,2,0,0,0,2,0,0,2,20231016
110010023023007,240338049002001,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338049002015,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338050002005,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338050002007,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338050003002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338050003009,2,1,1,0,0,0,2,0,0,2,20231016
110010023023007,240338052011010,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338052012005,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338052012007,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338055002002,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338056022000,1,1,0,0,0,0,1,0,0,1,20231016
110010023023007,240338057001001,2,0,2,0,0,0,2,0,0,2,20231016
110010023023007,240338057001005,1,1,0,0,0,0,1,0,0,1,20231016
110010023023007,240338057002001,1,1,0,0,0,0,1,0,0,1,20231016
110010023023007,240338057002002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338057003000,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338057003002,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338057003005,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338058011013,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338058011023,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338058011026,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338058012002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338058021015,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338059061000,1,0,0,1,0,1,0,0,0,1,20231016
110010023023007,240338059061001,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338059062003,1,0,0,1,0,1,0,0,0,1,20231016
110010023023007,240338059062004,2,0,0,2,0,1,1,0,0,2,20231016
110010023023007,240338059071000,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338059081005,5,1,1,3,0,0,5,0,0,5,20231016
110010023023007,240338059081014,2,0,1,1,0,0,2,0,0,2,20231016
110010023023007,240338059092002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338060001009,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338060003007,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338060003011,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338061001012,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338061003002,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338064001001,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338064002010,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338064002011,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338064002012,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338065011007,1,0,1,0,0,1,0,0,0,1,20231016
110010023023007,240338065011009,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338065013000,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338066012006,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338066021003,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338066021004,2,0,0,2,0,0,2,0,0,2,20231016
110010023023007,240338067082001,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338067083002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338067101002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338067102005,2,0,1,1,0,0,2,0,0,2,20231016
110010023023007,240338067103007,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338067103008,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338067104004,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338067111000,2,0,1,1,0,0,2,0,0,2,20231016
110010023023007,240338067111001,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338067111003,2,0,1,1,0,1,1,0,0,2,20231016
110010023023007,240338067112006,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338067113001,2,0,0,2,0,0,2,0,0,2,20231016
110010023023007,240338067114001,3,0,1,2,0,0,3,0,0,3,20231016
110010023023007,240338067114002,2,0,1,1,0,0,2,0,0,2,20231016
110010023023007,240338067121003,2,0,1,1,0,0,2,0,0,2,20231016
110010023023007,240338067122002,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338067131000,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338067131002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338067133003,2,0,1,1,0,2,0,0,0,2,20231016
110010023023007,240338067141003,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338067141004,1,0,1,0,0,1,0,0,0,1,20231016
110010023023007,240338067141005,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338069002000,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338070001018,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338071021010,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338073011004,2,0,1,1,0,0,2,0,0,2,20231016
110010023023007,240338073012014,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338073051004,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338073051009,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338073052009,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338074041004,2,0,1,1,0,0,2,0,0,2,20231016
110010023023007,240338074043005,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338074053005,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338074071000,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338074074009,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338074074010,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338074074017,2,1,1,0,0,0,2,0,0,2,20231016
110010023023007,240338074081004,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338074081028,2,0,2,0,0,0,2,0,0,2,20231016
110010023023007,240338074081029,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338074081030,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338074082009,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338074083015,3,0,2,1,0,0,3,0,0,3,20231016
110010023023007,240338074083056,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338074083059,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338074091000,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338074091004,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338074092001,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338074093001,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338074093002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338075001008,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338075001024,2,0,1,1,0,0,2,0,0,2,20231016
110010023023007,240338075002009,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338075003012,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240338075003026,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240338075003033,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240358101002034,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240358109011005,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240378752023018,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240378753003003,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240378755012001,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240378755012049,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240378756023006,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240378756023028,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240378758033017,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240378759041001,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240378759042000,1,1,0,0,0,0,1,0,0,1,20231016
110010023023007,240378759052002,2,0,2,0,0,0,2,0,0,2,20231016
110010023023007,240378759061001,2,0,2,0,0,0,2,0,0,2,20231016
110010023023007,240378760011009,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240378760013003,2,0,1,1,0,0,2,0,0,2,20231016
110010023023007,240378760031001,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240378760031007,1,0,0,1,0,1,0,0,0,1,20231016
110010023023007,240378760042012,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240378762001010,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240378762003005,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240378762003015,2,1,1,0,0,0,2,0,0,2,20231016
110010023023007,240419601002049,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240419602012028,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240419604002054,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240430002002027,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240430004002009,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240430005003009,1,0,1,0,0,1,0,0,0,1,20231016
110010023023007,240430010012021,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240430010013008,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240430010023021,1,0,1,0,0,1,0,0,0,1,20231016
110010023023007,240430104022050,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240430112042024,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240450101013004,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240450105043003,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,240450107041038,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240479501001009,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240479503001018,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,240479511013007,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,245100203003008,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,245100401003021,1,1,0,0,0,0,1,0,0,1,20231016
110010023023007,245100401003068,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,245100902001015,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,245100902002028,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,245100903002015,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,245101001001016,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,245101201004000,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,245101202023008,1,1,0,0,0,0,1,0,0,1,20231016
110010023023007,245101302004000,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,245101503001005,1,1,0,0,0,1,0,0,0,1,20231016
110010023023007,245101509001014,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,245101510001000,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,245101511003006,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,245101605003003,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,245101608011013,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,245102007013014,1,1,0,0,0,0,1,0,0,1,20231016
110010023023007,245102402002003,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,245102402002004,1,1,0,0,0,1,0,0,0,1,20231016
110010023023007,245102501012013,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,245102502054000,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,245102504023011,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,245102601014004,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,245102602013014,1,0,1,0,0,1,0,0,0,1,20231016
110010023023007,245102603014009,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,245102603023002,1,0,1,0,0,1,0,0,0,1,20231016
110010023023007,245102604011000,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,245102604031004,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,245102604042013,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,245102605011020,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,245102607001001,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,245102701023008,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,245102708022005,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,245102708053000,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,245102709032008,1,1,0,0,0,0,1,0,0,1,20231016
110010023023007,245102709033008,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,245102711022002,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,245102715012015,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,245102718022020,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,245102720061007,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,245102801024004,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,245102801026000,1,0,1,0,0,1,0,0,0,1,20231016
110010023023007,245102803022002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,245102804034008,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,245102806002014,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,281210208062001,1,1,0,0,0,0,1,0,0,1,20231016
110010023023007,340130042001000,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,340130159002011,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,360470379002001,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,360470437002000,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,360670119003048,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,370510033022004,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,370610906001020,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,370630013031012,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,370670029033036,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,370670032023053,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,370810126121022,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,370810128041019,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,370810144102011,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,370850707003018,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,371270106012015,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,371470006024002,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,371510315031023,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,371819604001001,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,420010311021015,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,420034190003021,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,420293114011010,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,420370509002044,1,1,0,0,0,0,1,0,0,1,20231016
110010023023007,420419816061000,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,420430226061001,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,420490101081001,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,420550107011002,1,1,0,0,0,0,1,0,0,1,20231016
110010023023007,420550125013022,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,420710114003021,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,420710132024000,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,420710144011004,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,421010061002006,1,1,0,0,0,0,1,0,0,1,20231016
110010023023007,421010090002003,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,421010136011010,1,1,0,0,0,0,1,0,0,1,20231016
110010023023007,421330217121006,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,421330226012020,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,421330233013014,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,421330236022051,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,440050416022012,1,1,0,0,0,1,0,0,0,1,20231016
110010023023007,440070024001001,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,440070103003017,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,440070119011003,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,440070145023006,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,440090507024014,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,450150208121033,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,471570225001040,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,481576702011003,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,481576715011002,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,481576716011003,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,481576729032007,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,481576734043003,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,483396926013001,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,483396942041006,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,490339501001033,1,1,0,0,0,0,1,0,0,1,20231016
110010023023007,490490034041016,1,1,0,0,0,0,1,0,0,1,20231016
110010023023007,500070026022004,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,500179593002069,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,500219640001020,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,500259685005009,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510131002001006,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510131002001016,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510131002002013,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510131002003000,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,510131002004000,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,510131002005005,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510131002005015,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510131003002005,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510131003003000,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510131003003006,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,510131004002004,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510131004003002,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,510131004003011,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510131005004003,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510131006001005,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510131006001008,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510131007001001,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510131008002000,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510131010002002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510131010003002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510131011001004,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,510131011002008,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,510131013002001,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,510131013005011,1,1,0,0,0,1,0,0,0,1,20231016
110010023023007,510131014021005,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510131014022011,2,0,2,0,0,0,2,0,0,2,20231016
110010023023007,510131014082000,2,0,2,0,0,0,2,0,0,2,20231016
110010023023007,510131014091002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510131014092002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510131015012000,2,2,0,0,0,0,2,0,0,2,20231016
110010023023007,510131015022002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510131015023002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510131016035000,1,1,0,0,0,0,1,0,0,1,20231016
110010023023007,510131018011000,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510131018012004,3,0,1,2,0,0,3,0,0,3,20231016
110010023023007,510131018012006,2,0,2,0,0,0,2,0,0,2,20231016
110010023023007,510131018041001,2,0,2,0,0,1,1,0,0,2,20231016
110010023023007,510131018041002,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,510131018042003,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,510131018051007,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,510131018052000,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510131018053002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510131019002000,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510131019002002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510131020012002,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,510131020021000,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510131020021006,1,0,0,1,0,1,0,0,0,1,20231016
110010023023007,510131020031000,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,510131020032002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510131020032011,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,510131020032012,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510131023012004,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510131023022017,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510131023023006,2,0,2,0,0,0,2,0,0,2,20231016
110010023023007,510131025001009,3,1,2,0,0,1,2,0,0,3,20231016
110010023023007,510131026001005,2,0,1,1,0,0,2,0,0,2,20231016
110010023023007,510131026001007,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,510131028032001,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510131029013000,1,0,0,1,0,1,0,0,0,1,20231016
110010023023007,510131029031001,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,510131030003002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510131031002003,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510131032001000,2,0,2,0,0,0,2,0,0,2,20231016
110010023023007,510131032002000,3,0,2,1,0,1,2,0,0,3,20231016
110010023023007,510131032003002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510131034031010,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510131034031013,4,0,4,0,0,1,3,0,0,4,20231016
110010023023007,510131034031017,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510131035012000,2,2,0,0,0,0,2,0,0,2,20231016
110010023023007,510131035013000,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,510131035031000,2,0,1,1,0,0,2,0,0,2,20231016
110010023023007,510131035034001,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,510131035035000,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510131035042001,1,1,0,0,0,0,1,0,0,1,20231016
110010023023007,510131035042003,3,1,1,1,0,0,3,0,0,3,20231016
110010023023007,510131035052000,2,0,2,0,0,0,2,0,0,2,20231016
110010023023007,510131035054000,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510131036011002,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,510131036011003,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,510131036011015,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,510131036013012,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,510131038001002,1,1,0,0,0,0,1,0,0,1,20231016
110010023023007,510131038003001,1,1,0,0,0,0,1,0,0,1,20231016
110010023023007,510131038004013,1,1,0,0,0,0,1,0,0,1,20231016
110010023023007,510131038004014,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510150704003024,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,510310205002008,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510411007052004,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510411009294009,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510479301032035,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510479302041004,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510479303004024,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,510479304002041,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,510479305021016,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,510479305021029,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,510479305023007,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510594152001003,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510594152003009,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510594152004007,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510594154023001,1,0,0,1,0,0,1,0,0,1,20231016
110010023023007,510594154023002,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510594154023003,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510594155002007,1,0,1,0,0,0,1,0,0,1,20231016
110010023023007,510594155003009,1,0,1,0,0,0,1,0,0,1,20231016
